epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,572.158,0.99431,0.74244,0.92582,0.28417,0.22192,0.1475,0.04115,2.50706,2.82316,1.82801,8.10828e-05,8.10828e-05,8.10828e-05
186,574.608,0.99053,0.75868,0.91452,0.31233,0.21119,0.16887,0.04972,2.52989,2.83992,1.84154,7.65832e-05,7.65832e-05,7.65832e-05
187,576.987,0.96082,0.73588,0.91334,0.3392,0.20709,0.17147,0.0526,2.53375,2.84213,1.85468,7.20837e-05,7.20837e-05,7.20837e-05
188,579.601,0.98541,0.75652,0.91918,0.34695,0.19619,0.17076,0.05008,2.52697,2.8176,1.85773,6.75841e-05,6.75841e-05,6.75841e-05
189,581.88,0.96707,0.72676,0.92567,0.32604,0.19611,0.16365,0.04946,2.52353,2.82524,1.86402,6.30846e-05,6.30846e-05,6.30846e-05
190,584.339,0.98767,0.75484,0.93531,0.28945,0.17979,0.14398,0.048,2.51225,2.85491,1.8591,5.85851e-05,5.85851e-05,5.85851e-05
191,588.233,0.96803,0.73858,0.90946,0.29358,0.20428,0.14255,0.04697,2.51952,2.853,1.86284,5.40855e-05,5.40855e-05,5.40855e-05
192,590.574,1.00129,0.76212,0.92101,0.2794,0.20024,0.14639,0.0478,2.51548,2.85958,1.85917,4.9586e-05,4.9586e-05,4.9586e-05
193,592.946,1.01172,0.77442,0.93838,0.28237,0.20428,0.11782,0.03898,2.50812,2.86695,1.84403,4.50864e-05,4.50864e-05,4.50864e-05
194,595.401,0.95707,0.72989,0.91711,0.10051,0.22578,0.11332,0.03713,2.50344,2.85007,1.84709,4.05869e-05,4.05869e-05,4.05869e-05
195,597.892,0.93189,0.71459,0.91168,0.26827,0.21569,0.11421,0.03717,2.50417,2.8363,1.86402,3.60873e-05,3.60873e-05,3.60873e-05
196,600.27,0.97027,0.72262,0.91213,0.26296,0.21838,0.11346,0.03695,2.50823,2.83295,1.87278,3.15878e-05,3.15878e-05,3.15878e-05
197,602.593,0.90382,0.70715,0.89416,0.27566,0.21299,0.11102,0.03608,2.50926,2.83262,1.87329,2.70882e-05,2.70882e-05,2.70882e-05
198,605.004,0.96216,0.72723,0.91118,0.27399,0.21164,0.11198,0.03586,2.50795,2.84769,1.86658,2.25887e-05,2.25887e-05,2.25887e-05
199,607.337,0.92092,0.71973,0.91199,0.27952,0.21164,0.1117,0.03612,2.5055,2.83344,1.85571,1.80891e-05,1.80891e-05,1.80891e-05
200,609.712,0.9216,0.7072,0.91242,0.26899,0.21434,0.11217,0.0361,2.50717,2.83412,1.86025,1.35896e-05,1.35896e-05,1.35896e-05
