epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,183.196,1.34822,1.03491,1.06604,0.28602,0.13256,0.1228,0.03642,2.52992,3.07691,2.04275,0.00060603,0.00060603,0.00060603
103,184.89,1.33756,1.04908,1.08685,0.11724,0.18068,0.13039,0.04187,2.52934,2.95406,2.00724,0.000603031,0.000603031,0.000603031
104,186.729,1.34105,1.03442,1.07006,0.13898,0.13922,0.13046,0.04439,2.50465,2.88456,1.97996,0.000600031,0.000600031,0.000600031
105,188.663,1.33448,1.01975,1.05389,0.31599,0.11375,0.11412,0.0413,2.42252,2.96533,1.97795,0.000597031,0.000597031,0.000597031
106,190.347,1.29338,1.00822,1.06981,0.26843,0.14002,0.10998,0.03204,2.40046,3.15476,2.04772,0.000594031,0.000594031,0.000594031
107,192.059,1.40776,1.04307,1.08678,0.09996,0.16933,0.11812,0.03851,2.41051,3.13733,2.08005,0.000591032,0.000591032,0.000591032
108,193.83,1.33541,1.02131,1.0632,0.29624,0.20716,0.15114,0.05128,2.43575,2.84225,2.19328,0.000588032,0.000588032,0.000588032
109,195.525,1.32703,0.98933,1.03981,0.40328,0.16751,0.16473,0.05991,2.44643,2.92383,2.12125,0.000585032,0.000585032,0.000585032
110,197.183,1.36301,1.01812,1.08153,0.33471,0.19236,0.16425,0.05768,2.52237,2.85069,2.14278,0.000582033,0.000582033,0.000582033
111,198.902,1.36131,1.03672,1.09802,0.15535,0.26232,0.14802,0.05122,2.48541,2.89942,2.17379,0.000579033,0.000579033,0.000579033
112,200.709,1.34779,1.00061,1.06004,0.13464,0.16002,0.12822,0.04295,2.54452,2.95569,2.20163,0.000576033,0.000576033,0.000576033
113,202.439,1.34382,0.98904,1.07614,0.12695,0.15811,0.1219,0.05073,2.41992,3.02843,2.03792,0.000573034,0.000573034,0.000573034
114,204.135,1.31898,0.98449,1.0443,0.14695,0.15477,0.11721,0.03823,2.44924,3.02679,2.12357,0.000570034,0.000570034,0.000570034
115,205.872,1.31277,0.95144,1.02496,0.32976,0.11736,0.12581,0.03628,2.47837,2.90206,2.13314,0.000567034,0.000567034,0.000567034
116,207.574,1.26631,0.92806,1.02656,0.13954,0.15293,0.1273,0.04567,2.44602,3.04487,1.94743,0.000564034,0.000564034,0.000564034
117,209.224,1.29493,0.94795,1.03151,0.1191,0.23485,0.12259,0.04254,2.51713,3.06885,2.07334,0.000561035,0.000561035,0.000561035
118,210.957,1.35226,1.07944,1.07981,0.277,0.12981,0.13018,0.03813,2.54709,2.9891,2.21532,0.000558035,0.000558035,0.000558035
119,212.675,1.2686,0.9398,1.02784,0.16114,0.23268,0.13825,0.04589,2.42497,2.97911,2.04382,0.000555035,0.000555035,0.000555035
120,214.501,1.27131,0.96203,1.04134,0.1372,0.19616,0.12387,0.04604,2.47083,3.01343,2.1287,0.000552036,0.000552036,0.000552036
121,216.203,1.3201,0.98378,1.04797,0.12443,0.21091,0.10666,0.03841,2.57479,2.9662,2.09326,0.000549036,0.000549036,0.000549036
122,217.892,1.27025,0.95735,1.03453,0.17117,0.23381,0.14839,0.05148,2.62824,2.91622,2.14762,0.000546036,0.000546036,0.000546036
123,219.577,1.26858,0.92526,1.0398,0.48432,0.13208,0.12777,0.05488,2.73458,3.1311,2.28363,0.000543037,0.000543037,0.000543037
124,221.277,1.23501,0.9081,1.03307,0.26628,0.19274,0.11038,0.03824,2.80643,3.05167,2.55223,0.000540037,0.000540037,0.000540037
125,222.946,1.29323,0.93828,1.04816,0.42698,0.14924,0.11439,0.03715,2.80652,3.05651,2.573,0.000537037,0.000537037,0.000537037
126,224.668,1.26784,0.9111,1.03682,0.43267,0.15264,0.13394,0.04033,2.71809,2.97742,2.46627,0.000534037,0.000534037,0.000534037
