epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,423.209,1.29259,1.07456,0.96582,0.43199,0.21468,0.12288,0.04336,2.69349,2.46731,1.7962,0.000391552,0.000391552,0.000391552
117,425.7,1.29856,1.10012,0.96165,0.43639,0.23344,0.11902,0.03953,2.68637,2.48925,1.78348,0.000387052,0.000387052,0.000387052
118,428.336,1.23865,1.03002,0.94794,0.27323,0.20617,0.11506,0.03804,2.6921,2.52686,1.76945,0.000382553,0.000382553,0.000382553
119,430.767,1.21946,1.01309,0.93782,0.42953,0.21658,0.11876,0.03799,2.70501,2.52276,1.7891,0.000378053,0.000378053,0.000378053
120,433.278,1.22467,1.04222,0.93723,0.40747,0.18839,0.11642,0.04042,2.6924,2.39421,1.77984,0.000373554,0.000373554,0.000373554
121,435.781,1.20214,1.00793,0.92969,0.42441,0.19641,0.13466,0.04445,2.67762,2.42541,1.75798,0.000369054,0.000369054,0.000369054
122,438.252,1.26291,1.04466,0.9476,0.43645,0.19122,0.14382,0.04999,2.62627,2.42104,1.71866,0.000364554,0.000364554,0.000364554
123,440.821,1.20684,0.99362,0.92702,0.46014,0.15481,0.14437,0.04982,2.62677,2.41912,1.7085,0.000360055,0.000360055,0.000360055
124,443.337,1.2281,1.02853,0.94385,0.42547,0.17801,0.16448,0.05312,2.64517,2.38423,1.71724,0.000355555,0.000355555,0.000355555
125,446.047,1.22352,0.99896,0.93098,0.26133,0.20384,0.15447,0.05504,2.60785,2.34393,1.69407,0.000351056,0.000351056,0.000351056
126,448.552,1.23607,1.02446,0.9328,0.25511,0.20182,0.15387,0.05694,2.60074,2.36346,1.68851,0.000346556,0.000346556,0.000346556
127,451.004,1.19195,0.98608,0.92014,0.41456,0.21772,0.15819,0.05543,2.59883,2.38289,1.68979,0.000342057,0.000342057,0.000342057
128,453.534,1.2126,0.97708,0.94302,0.44157,0.18438,0.16305,0.05763,2.62274,2.39198,1.70978,0.000337557,0.000337557,0.000337557
129,455.998,1.21532,1.00113,0.93735,0.57981,0.18236,0.14498,0.04959,2.64648,2.38933,1.73319,0.000333058,0.000333058,0.000333058
130,458.526,1.181,0.97244,0.92432,0.57133,0.16285,0.12876,0.04343,2.67752,2.44225,1.76379,0.000328558,0.000328558,0.000328558
131,460.979,1.16759,0.96089,0.92641,0.40881,0.20737,0.12691,0.04013,2.68272,2.48332,1.7715,0.000324058,0.000324058,0.000324058
132,463.486,1.16735,0.95558,0.93041,0.43069,0.20027,0.13061,0.04319,2.65717,2.45555,1.7681,0.000319559,0.000319559,0.000319559
133,465.968,1.21675,0.99369,0.92976,0.42536,0.19758,0.1262,0.04122,2.6366,2.45758,1.74303,0.000315059,0.000315059,0.000315059
134,468.442,1.15199,0.95429,0.92984,0.41156,0.19693,0.1441,0.04471,2.62158,2.47167,1.71662,0.00031056,0.00031056,0.00031056
135,470.859,1.2103,0.97276,0.94111,0.25132,0.26158,0.12333,0.03882,2.62437,2.42023,1.69574,0.00030606,0.00030606,0.00030606
