epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,364.394,1.22475,0.95724,0.94265,0.17048,0.21585,0.15142,0.04319,2.67215,2.38508,1.90554,0.000537037,0.000537037,0.000537037
126,366.729,1.22137,0.92826,0.93267,0.30228,0.20702,0.14774,0.04107,2.70835,2.355,1.93435,0.000534037,0.000534037,0.000534037
127,369.069,1.21726,0.92397,0.93583,0.29497,0.20378,0.13651,0.04209,2.67296,2.34511,1.89485,0.000531038,0.000531038,0.000531038
128,371.442,1.1737,0.91227,0.94153,0.13146,0.19998,0.12186,0.03777,2.64206,2.464,1.89365,0.000528038,0.000528038,0.000528038
129,373.795,1.18889,0.92212,0.933,0.12584,0.2094,0.11884,0.03942,2.71184,2.55476,1.97585,0.000525038,0.000525038,0.000525038
130,376.182,1.17838,0.90812,0.928,0.1432,0.20879,0.11385,0.03686,2.65431,2.52722,1.93627,0.000522039,0.000522039,0.000522039
131,378.515,1.2433,0.92764,0.94136,0.16605,0.25674,0.12791,0.044,2.57583,2.57479,1.86551,0.000519039,0.000519039,0.000519039
132,380.91,1.26065,0.95161,0.94482,0.16472,0.22101,0.1343,0.04746,2.63159,2.56906,1.88414,0.000516039,0.000516039,0.000516039
133,383.215,1.22025,0.92256,0.9284,0.18172,0.14704,0.13785,0.04903,2.63889,2.55023,1.85172,0.00051304,0.00051304,0.00051304
134,385.755,1.16257,0.89769,0.92389,0.16438,0.18671,0.13736,0.04877,2.65671,2.49915,1.84107,0.00051004,0.00051004,0.00051004
135,388.115,1.20957,0.91532,0.9333,0.17156,0.21401,0.14032,0.04887,2.6745,2.51737,1.88462,0.00050704,0.00050704,0.00050704
136,390.468,1.16472,0.88516,0.93447,0.12998,0.20332,0.12798,0.04419,2.62865,2.537,1.85646,0.00050404,0.00050404,0.00050404
137,392.799,1.1643,0.88587,0.93139,0.1218,0.2029,0.12896,0.04277,2.61274,2.54433,1.83083,0.000501041,0.000501041,0.000501041
138,395.127,1.19789,0.89664,0.92164,0.11495,0.23983,0.12792,0.04143,2.66998,2.52782,1.89142,0.000498041,0.000498041,0.000498041
139,397.454,1.19853,0.88107,0.91813,0.14121,0.26821,0.12079,0.03888,2.69208,2.51118,1.89213,0.000495041,0.000495041,0.000495041
140,399.831,1.17648,0.85437,0.90562,0.12637,0.1724,0.11867,0.03771,2.71639,2.47623,1.88173,0.000492042,0.000492042,0.000492042
141,402.171,1.12401,0.86636,0.93381,0.18429,0.18812,0.14205,0.04435,2.72489,2.50836,1.88451,0.000489042,0.000489042,0.000489042
142,404.5,1.10867,0.8512,0.90899,0.20255,0.16999,0.14893,0.04587,2.74266,2.52358,1.8708,0.000486042,0.000486042,0.000486042
143,406.841,1.11968,0.863,0.90741,0.18824,0.16389,0.1329,0.0468,2.73835,2.4649,1.88496,0.000483043,0.000483043,0.000483043
144,409.425,1.13973,0.85912,0.91155,0.1919,0.16249,0.13935,0.0449,2.74599,2.4766,1.93439,0.000480043,0.000480043,0.000480043
145,411.743,1.10512,0.8197,0.90961,0.18244,0.17904,0.12989,0.03785,2.73282,2.55466,1.9419,0.000477043,0.000477043,0.000477043
146,414.135,1.11611,0.82206,0.90664,0.11908,0.16566,0.10459,0.0307,2.71523,2.56558,1.92024,0.000474043,0.000474043,0.000474043
147,416.511,1.11311,0.81941,0.89926,0.0887,0.22227,0.09834,0.02875,2.74486,2.56344,1.94878,0.000471044,0.000471044,0.000471044
148,418.848,1.14773,0.85209,0.91824,0.102,0.1937,0.0971,0.03039,2.72235,2.59783,1.97597,0.000468044,0.000468044,0.000468044
149,421.206,1.10305,0.82038,0.89612,0.11652,0.22076,0.10203,0.03412,2.76188,2.57026,1.9985,0.000465044,0.000465044,0.000465044
150,423.524,1.14749,0.81342,0.90844,0.11672,0.2154,0.10598,0.03527,2.75877,2.54664,1.99909,0.000462045,0.000462045,0.000462045
151,425.884,1.10638,0.79365,0.88383,0.11639,0.27856,0.10449,0.03394,2.75563,2.50669,1.98741,0.000459045,0.000459045,0.000459045
152,428.264,1.12881,0.80797,0.9044,0.0831,0.21572,0.10304,0.03279,2.81898,2.43039,2.03243,0.000456045,0.000456045,0.000456045
153,430.595,1.17919,0.87008,0.92169,0.09499,0.19108,0.10475,0.03291,2.85463,2.46057,2.06114,0.000453046,0.000453046,0.000453046
154,432.895,1.17152,0.83972,0.91461,0.13008,0.23231,0.11833,0.03596,2.8083,2.55125,1.99784,0.000450046,0.000450046,0.000450046
155,435.441,1.10452,0.80839,0.90231,0.11454,0.28284,0.12147,0.03725,2.77382,2.61146,1.96883,0.000447046,0.000447046,0.000447046
156,437.819,1.03839,0.77808,0.89947,0.14163,0.30031,0.12745,0.04048,2.70574,2.5672,1.88653,0.000444046,0.000444046,0.000444046
157,440.194,1.09119,0.77905,0.90801,0.31924,0.18559,0.13871,0.04286,2.67237,2.53969,1.85805,0.000441047,0.000441047,0.000441047
158,442.534,1.03244,0.76443,0.88628,0.30733,0.17394,0.13735,0.04309,2.68388,2.50995,1.86727,0.000438047,0.000438047,0.000438047
159,444.846,1.06751,0.7663,0.91164,0.31144,0.16255,0.12812,0.03977,2.7232,2.48286,1.9005,0.000435047,0.000435047,0.000435047
160,447.262,1.07049,0.78756,0.89827,0.12318,0.21113,0.10671,0.03511,2.6558,2.60865,1.85738,0.000432048,0.000432048,0.000432048
