epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,298.882,1.3201,0.98378,1.04797,0.17033,0.14724,0.09199,0.03035,2.51537,2.70846,1.71401,0.000549036,0.000549036,0.000549036
122,300.782,1.27025,0.95735,1.03453,0.11235,0.17765,0.08601,0.02847,2.54989,2.66864,1.75927,0.000546036,0.000546036,0.000546036
123,302.654,1.26858,0.92526,1.0398,0.10964,0.15762,0.09116,0.03006,2.55319,2.68938,1.78769,0.000543037,0.000543037,0.000543037
124,304.541,1.23501,0.9081,1.03307,0.27558,0.15904,0.09465,0.03082,2.53631,2.56126,1.82192,0.000540037,0.000540037,0.000540037
125,306.408,1.29323,0.93828,1.04816,0.25388,0.16049,0.09753,0.03101,2.5358,2.54697,1.81977,0.000537037,0.000537037,0.000537037
126,308.309,1.26784,0.9111,1.03682,0.28904,0.15122,0.10696,0.03293,2.49086,2.53232,1.78313,0.000534037,0.000534037,0.000534037
127,310.198,1.25065,0.88529,1.04817,0.26695,0.15456,0.09997,0.02995,2.48356,2.58751,1.77495,0.000531038,0.000531038,0.000531038
128,312.093,1.20797,0.87721,1.02169,0.26859,0.16182,0.10797,0.03482,2.45794,2.60187,1.72108,0.000528038,0.000528038,0.000528038
129,314.077,1.23581,0.88469,1.03851,0.25628,0.13764,0.10218,0.03158,2.5118,2.60732,1.77213,0.000525038,0.000525038,0.000525038
130,315.94,1.25734,0.88151,1.02203,0.24977,0.17754,0.09783,0.03124,2.51292,2.64677,1.81233,0.000522039,0.000522039,0.000522039
131,317.784,1.22816,0.85097,1.02519,0.24723,0.18405,0.10124,0.03262,2.47716,2.62587,1.79582,0.000519039,0.000519039,0.000519039
132,319.676,1.23377,0.86184,1.0204,0.09968,0.14691,0.09927,0.03345,2.46439,2.65608,1.76814,0.000516039,0.000516039,0.000516039
133,321.551,1.22559,0.88871,1.04907,0.29088,0.12012,0.09673,0.03105,2.50134,2.58455,1.78539,0.00051304,0.00051304,0.00051304
134,323.391,1.17082,0.82022,0.98975,0.10285,0.17013,0.10216,0.03093,2.52571,2.62693,1.80138,0.00051004,0.00051004,0.00051004
135,325.284,1.17582,0.83711,0.9923,0.11629,0.16611,0.10292,0.0313,2.51234,2.62553,1.78276,0.00050704,0.00050704,0.00050704
136,327.248,1.17864,0.83884,1.01971,0.12183,0.15762,0.09707,0.03118,2.53268,2.56529,1.78172,0.00050404,0.00050404,0.00050404
137,329.09,1.20569,0.84647,0.99623,0.12307,0.16394,0.09618,0.03076,2.5051,2.53941,1.71888,0.000501041,0.000501041,0.000501041
138,331.005,1.1972,0.84887,1.00056,0.11405,0.1603,0.09687,0.03049,2.50807,2.56391,1.7622,0.000498041,0.000498041,0.000498041
139,332.854,1.17165,0.82068,0.99548,0.24104,0.15848,0.09647,0.02886,2.54101,2.62883,1.7759,0.000495041,0.000495041,0.000495041
140,334.786,1.2059,0.8513,1.01486,0.2345,0.16862,0.09066,0.0285,2.5243,2.68359,1.78403,0.000492042,0.000492042,0.000492042
141,336.586,1.17579,0.82732,0.99745,0.10898,0.17281,0.08734,0.02884,2.5722,2.6536,1.85535,0.000489042,0.000489042,0.000489042
142,338.485,1.14061,0.81043,0.97976,0.21735,0.1868,0.09843,0.03134,2.5769,2.61324,1.86164,0.000486042,0.000486042,0.000486042
143,340.43,1.13877,0.81854,0.99512,0.15256,0.16629,0.11034,0.03518,2.53834,2.55167,1.81174,0.000483043,0.000483043,0.000483043
144,342.319,1.16893,0.8076,0.97865,0.20703,0.16247,0.11741,0.03447,2.51087,2.54516,1.76625,0.000480043,0.000480043,0.000480043
145,344.221,1.1508,0.81015,0.98464,0.2242,0.16831,0.11044,0.03318,2.56261,2.55142,1.78564,0.000477043,0.000477043,0.000477043
146,346.009,1.13352,0.79002,0.9908,0.17667,0.17764,0.10622,0.03237,2.53851,2.57988,1.77919,0.000474043,0.000474043,0.000474043
147,347.862,1.19265,0.83137,1.01593,0.14143,0.19128,0.10328,0.03567,2.52153,2.60231,1.77871,0.000471044,0.000471044,0.000471044
148,349.735,1.16348,0.80553,0.99753,0.0972,0.16218,0.09272,0.02907,2.5363,2.6105,1.78934,0.000468044,0.000468044,0.000468044
149,351.683,1.16345,0.8052,0.98367,0.10555,0.17791,0.09279,0.02767,2.54255,2.59921,1.76862,0.000465044,0.000465044,0.000465044
150,353.639,1.12953,0.79057,0.99361,0.12359,0.18993,0.09848,0.02907,2.54987,2.64982,1.75262,0.000462045,0.000462045,0.000462045
151,355.474,1.09352,0.77388,0.97625,0.1151,0.17468,0.09449,0.03038,2.52581,2.68123,1.77804,0.000459045,0.000459045,0.000459045
152,357.301,1.18709,0.81751,1.004,0.1562,0.16107,0.09982,0.03185,2.55008,2.61653,1.75218,0.000456045,0.000456045,0.000456045
