epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,437.964,0.03955,0.81342,1.24948,0.45857,0.156,0.14314,0.0417,0.06952,3.06221,2.26987,0.000333058,0.000333058,0.000333058
98,441.477,0.03966,0.8085,1.2532,0.47647,0.12505,0.13312,0.04211,0.06834,3.0894,2.28766,0.000327058,0.000327058,0.000327058
99,445.213,0.03699,0.78077,1.21049,0.47018,0.12041,0.1193,0.04303,0.06816,3.25276,2.27615,0.000321059,0.000321059,0.000321059
100,448.689,0.03666,0.77186,1.22352,0.45168,0.14125,0.14836,0.04826,0.06886,3.26332,2.23516,0.000315059,0.000315059,0.000315059
101,452.142,0.03714,0.77475,1.21145,0.32069,0.14059,0.1282,0.04354,0.07028,3.27903,2.31126,0.00030906,0.00030906,0.00030906
102,455.671,0.0374,0.75549,1.19367,0.62445,0.14941,0.13426,0.04643,0.0689,3.21618,2.28423,0.000303061,0.000303061,0.000303061
103,459.175,0.03592,0.76758,1.14967,0.59232,0.1764,0.13462,0.04166,0.06957,3.18897,2.33681,0.000297061,0.000297061,0.000297061
104,462.618,0.03667,0.75421,1.19721,0.29566,0.24671,0.17276,0.05233,0.06836,2.91459,2.34051,0.000291062,0.000291062,0.000291062
105,466.114,0.03473,0.75015,1.14688,0.48746,0.18112,0.18328,0.05138,0.06889,2.92947,2.36349,0.000285062,0.000285062,0.000285062
106,469.59,0.03614,0.77059,1.16711,0.29586,0.19731,0.13453,0.03874,0.07203,3.13101,2.41553,0.000279063,0.000279063,0.000279063
107,472.998,0.0353,0.72469,1.17006,0.42968,0.1874,0.16589,0.0448,0.07158,3.07263,2.4105,0.000273064,0.000273064,0.000273064
108,476.491,0.03599,0.74432,1.16929,0.52436,0.20029,0.1562,0.04192,0.07278,2.85766,2.48162,0.000267064,0.000267064,0.000267064
109,480.248,0.03509,0.74526,1.15121,0.55811,0.17848,0.16227,0.04871,0.07161,2.73962,2.55319,0.000261065,0.000261065,0.000261065
110,483.709,0.03579,0.74106,1.16848,0.51142,0.1799,0.17738,0.05006,0.07021,2.79814,2.48551,0.000255065,0.000255065,0.000255065
111,487.154,0.03334,0.68742,1.12877,0.48374,0.18316,0.17076,0.05225,0.06966,2.79347,2.40193,0.000249066,0.000249066,0.000249066
112,490.648,0.03408,0.69739,1.13335,0.33421,0.17512,0.13863,0.04728,0.07021,2.88395,2.38292,0.000243067,0.000243067,0.000243067
113,494.044,0.03475,0.73835,1.15143,0.46841,0.19057,0.13685,0.03924,0.0698,2.95178,2.36826,0.000237067,0.000237067,0.000237067
114,497.494,0.0353,0.7122,1.17658,0.37435,0.20937,0.14929,0.04269,0.06821,2.84167,2.35403,0.000231068,0.000231068,0.000231068
115,500.957,0.03379,0.699,1.14461,0.4652,0.15954,0.17129,0.04173,0.07127,2.81858,2.48688,0.000225068,0.000225068,0.000225068
116,504.529,0.03426,0.71856,1.15994,0.37684,0.19407,0.16982,0.04824,0.07017,2.87094,2.4707,0.000219069,0.000219069,0.000219069
117,507.976,0.03388,0.69316,1.14239,0.33658,0.22218,0.17423,0.05365,0.06949,2.9148,2.4136,0.00021307,0.00021307,0.00021307
