epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,550.648,0.04211,1.08541,1.30838,0.15021,0.16179,0.13096,0.04043,0.06573,2.36449,1.71007,0.000135077,0.000135077,0.000135077
131,554.324,0.044,1.07371,1.39887,0.18372,0.15424,0.14574,0.04569,0.06542,2.30062,1.71286,0.000129078,0.000129078,0.000129078
132,558.121,0.0424,1.04572,1.35898,0.15991,0.1931,0.15396,0.04681,0.06703,2.30068,1.74142,0.000123079,0.000123079,0.000123079
133,562.078,0.04382,1.03691,1.36396,0.21337,0.16649,0.1494,0.04487,0.06774,2.33359,1.77047,0.000117079,0.000117079,0.000117079
134,565.813,0.043,1.02797,1.3511,0.16233,0.19487,0.13428,0.04042,0.06655,2.33969,1.73673,0.00011108,0.00011108,0.00011108
135,569.437,0.04277,1.01179,1.4087,0.16488,0.18662,0.13716,0.04064,0.06609,2.35094,1.72868,0.00010508,0.00010508,0.00010508
136,574.163,0.04134,1.04904,1.37916,0.14636,0.20005,0.13691,0.04203,0.06574,2.33986,1.72905,9.9081e-05,9.9081e-05,9.9081e-05
137,577.953,0.04228,1.00924,1.31348,0.14852,0.2144,0.13967,0.04194,0.06618,2.34727,1.73516,9.30816e-05,9.30816e-05,9.30816e-05
138,581.706,0.04059,1.01972,1.30187,0.11238,0.21288,0.13451,0.03911,0.06701,2.35629,1.75384,8.70822e-05,8.70822e-05,8.70822e-05
139,585.474,0.04059,1.0072,1.31271,0.14323,0.17665,0.13939,0.04083,0.06697,2.31555,1.7515,8.10828e-05,8.10828e-05,8.10828e-05
140,589.222,0.04269,1.04972,1.39082,0.14078,0.2554,0.13933,0.04292,0.06646,2.27437,1.74151,7.50834e-05,7.50834e-05,7.50834e-05
141,596.608,0.04288,1.04143,1.38302,0.13301,0.24299,0.14066,0.04401,0.06654,2.26101,1.74671,6.9084e-05,6.9084e-05,6.9084e-05
142,600.942,0.04202,1.0047,1.35808,0.11684,0.22093,0.14353,0.04567,0.0655,2.25116,1.72328,6.30846e-05,6.30846e-05,6.30846e-05
143,604.685,0.04077,1.06628,1.32768,0.1178,0.21966,0.13997,0.04363,0.06518,2.3046,1.72734,5.70852e-05,5.70852e-05,5.70852e-05
144,608.421,0.03963,0.97113,1.31385,0.10653,0.20423,0.13106,0.04157,0.06557,2.32939,1.73965,5.10858e-05,5.10858e-05,5.10858e-05
145,612.133,0.04253,1.02255,1.37359,0.11284,0.21641,0.1321,0.04167,0.06535,2.34378,1.7448,4.50864e-05,4.50864e-05,4.50864e-05
146,615.893,0.04,0.95723,1.3173,0.11462,0.20867,0.12785,0.04104,0.06538,2.34546,1.74358,3.9087e-05,3.9087e-05,3.9087e-05
147,619.563,0.04103,0.96678,1.3401,0.12094,0.2171,0.12891,0.04154,0.06561,2.3436,1.74727,3.30876e-05,3.30876e-05,3.30876e-05
148,623.332,0.04014,0.95211,1.29552,0.13827,0.21508,0.13131,0.04142,0.06599,2.34411,1.751,2.70882e-05,2.70882e-05,2.70882e-05
149,627.056,0.03925,0.90185,1.33347,0.13171,0.21876,0.12961,0.04133,0.06609,2.3463,1.75685,2.10888e-05,2.10888e-05,2.10888e-05
150,630.801,0.04072,0.94598,1.29564,0.13534,0.22869,0.12956,0.04104,0.06602,2.34523,1.75445,1.50894e-05,1.50894e-05,1.50894e-05
